@relation E__libs_dl4j_dl4j-examples_Thesis-MLClassification_Data_Input_WholeText

@attribute text string
@attribute @@class@@ {1,2,3,4,5,6}

@data
'Konzert: Nik Emch\n60 min, Konzertbeginn 19:00\n\nIn der Ausstellung Abraham Cruzvillegas – Autorreconstrucción: Social Tissue\n\nhttp://cruzvillegas.kunsthaus.ch/de/event/nik-emch\n\nMusik spielt für das Werk von Abraham Cruzvillegas eine wichtige Rolle. 2007 begann er, parallel zur Arbeit an seinen Skulpturen, auch Songtexte zu schreiben. Inzwischen gibt es davon über 50 Stück. Einige dieser Songtexte werden nun von Schweizer Bands extra für die Ausstellung neu vertont und jeweils donnerstags live aufgeführt.  \n\nAm 15. März spielt Nik Emch mit einer Prise Blues. Ehemalige Projekte von Nik Emch sind 21 Grams, Minimetal, 999, Supreme Psychedelic Underground, Playboys.\n\nDie Auswahl der Bands und die Organisation der Konzerte entsteht in Zusammenarbeit mit Ivo Schäppi/Bar 3000.\n\nDer Eintritt für das Konzert ist im Ausstellungsticket inbegriffen. Keine Reservation notwendig.\n\n--\n\nMusic plays a key role in the work of Abraham Cruzvillegas. He began writing song lyrics as an aside from sculpting in 2007 and has now composed over 50. Some have been set to music specially for the exhibition by Swiss bands and will be performed live on Thursdays. \n\nOn 15 March Nik Emch is on the agenda with a touch of blues. Nik Emch’s past projects include 21 Grams, Minimetal, 999, Supreme Psychedelic Underground and Playboys.\n\nThe bands have been selected and concerts organized in association with Ivo Schäppi/Bar 3000.\n\nAdmission to the concert is included in the exhibition ticket. No booking required.',4
'Funky Dive tauchen tief ein in die schwarze Musik der letzten 40 Jahre: Funk und Soul prägen den musikalischen Geschmack dieser sechs Männer und zwei Frauen, die schon einige Lebens- und Musikerjahre mit auf die Bühne bringen. Und mit der Lebenserfahrung reift die Einsicht: Warum eigene Songs schreiben, wenn es so viele fantastische Titel gibt?\n\nDas Konzept geht auf: Mit Songs von Etta James über die Crusaders und Tower of Power bis hin zu Joss Stone lässt die Band die Füsse wippen und bringt die Hüften zum swingen. Im Zentrum von Funky Dive steht die grosse Stimme von Karin Gasparri, die auch oft gehörte Titel wie Lady Marmalade mit vollendeter Soulpower rüberbringt. Come and let the funk out!\n\nKarin Gasparri - vocals\nBruno Kaufmann - tenor sax\nUrsi Obermayr - trumpet\nThomas Wunderli - baritone sax\nRichi Kohler - guitar\nFrank Schönholzer - keyboard\nMartin Wüthrich - bass\nMartin Gubler - drums',4
'Freitag\r\n,\r\n09.\r\nMärz\r\n2018\r\nab\r\n23:00\nDARK\r\nBLUE\nKaufleuten\r\nZürich\r\n\nDeborah\r\nDe\r\nLuca\r\n(Italy)\r\nDario\r\nLa\r\nMazza,\r\nModnar\nTechHouse\r\n/\r\nTechno\n\n\r\n-\r\n-\r\nDark\r\nBlue\r\nwird\r\n2\r\n-\r\n-\n\nUnd\r\nwie\r\nkönnte\r\nman\r\nbesser\r\nden\r\nzweiten\r\nBurzeltag\r\nfeiern\r\nals\r\nmit\r\nder\r\nTechno-Queen,\r\ndie\r\nschon\r\nbei\r\nunserem\r\nEinjährigen\r\nzünftig\r\nmit\r\nuns\r\nfeierte?\r\nVorstellen\r\nmüssen\r\nwir\r\nsie\r\nja\r\nnicht\r\nmehr\r\n–\r\nAber\r\neines\r\nwissen\r\nwir\r\nbestimmt:\r\nDass\r\nes\r\nwieder\r\neine\r\nNacht\r\nder\r\nNächte\r\nsein\r\nwird!\r\nWir\r\nfreuen\r\nuns\r\nsehr\r\nDeborah\r\nde\r\nLuca\r\nein\r\ndrittes\r\nMale\r\nnun\r\nbei\r\nuns\r\nbegrüssen\r\nzu\r\ndürfen.\n\nTABLES\nreservation@kaufleuten.ch\n044\r\n225\r\n33\r\n22',4
'Bwana (LuckyMe, CAN) \nSentiment (Miras)\nChardaniel (Miras)\n\nBar3000: Lázaro Conde, Pistel Math\n\nMiras ist gekommen, um zu bleiben. Nach der gelungenen vergangenen Edition mit dem Schweden Baba Stiltz (wer hätte gedacht, einmal einen Track von Migos auf der Anlage der Zukunft zu hören?) haben die Jungs für diese Ausgabe den Kanadier Bwana eingeladen. \n\nDer produziert sich seit einigen Jahren munter durch diverse Genres, Anleihen von Post-Dubstep, Trance, Ambient und House finden sich in seinen DJ-Sets genauso wie in seinen Produktionen. \n\nBwana hat in den letzten Jahren eine erstaunliche musikalische Entwicklung hingelegt und ist offensichtlich niemand, der sich auf einen Stil festlegen lässt - gut so. Hasta abajo!\n\nwww.soundcloud.com/nathanmicay\nwww.soundcloud.com/sentimentmusic\nwww.soundcloud.com/lazaroconde\nwww.soundcloud.com/chardaniel',4
'No Limit`s Samstag 24. März at Attico Club\n\nNo Limit’s\nDer Name ist Programm!\n\nBei diesem Event setzen die Veranstalter, keine Grenzen!\nNo Limits bedeutet, Party a la Carté, mit den Besten Dj’s\n\ngepaart mit einem ganzen Packet an Animation, Goodies und tollen Gewinnspielen.\n\nFrisch eingeflogen aus Paris!\nUm euch zu verwöhnen, holen wir Dj Coms!\nFinest Reggaeton gepaart mit Scratches...\n\nMultipler Award Winner in den Usa,\nEx tour Dj von Lucenzo\nChoosen Few crew sowie Cartel Tequila supported DJ!\n\nRichtig einheizen werden euch auch unsere local Heroes!\n\nDj’s Dj Nob, Hichem C, Hugo R, TBani und Miguel M\nDas euch so richtig heiss wird, zu den Latinbeats, gibt’s heisseres auf die Augen, die Dance Show von den Dial Systers wird euch blenden!\n\nSeit gefasst auf 2 sexy Girls die pure Erotik versprühen.\nLast uns die Spiele beginnen!\n\nWie versprochen könnt ihr auch Geld gewinnen!\nWir werden dies, jedoch nicht verschenken, möge der Bessere gewinnen!\n\nIhr habt 2 Möglichkeiten, wer am besten Twerkt oder wer am meisten Sexappeal verströmt!\nShow me what you got!\n\nMöge Das Publikum entscheiden!\nAls Danke schön verteilen wie Uvleuchtsticks und temporary Tattoos, damit jeder ein unvergessliches Erlebnis hat.\n\nStyl: \nReggaeton, Hiphop, Dancehall, Brazilfunk\nDJ’s:\nDj Coms (Lucenzo Dj) Paris🇫🇷\nDj Nob, Hichem C,Miguel M, Hugo R, Tbani\n\nSpecial:\nDance Show by Dial Sisters, Booty Shake Contest (Win 100.-), Temporary Tattoos, UV/Led, Sticks, Chupachups, Sexiest Outfit Contest (Win 100.-)\n\n\nFür Tischreservierung und Liste Bitte Privat Nachricht an \n+4176 547 72 55\n\n_________________________________________\nTISCH & LOUNGE RESERVATIONEN\n_________________________________________\nReservation:\nreservations@attico-club.ch\noder:\nBüro +41 44 493 05 05\nHandy +41 79 551 05 05',4
'DJ Oliver H ist seit 20 Jahren erfolgreich als DJ in der ganzen Schweiz unterwegs. Ob als Tour DJ und Produzent für Seven oder als Warm Up DJ für Jamiroquai & Shakira im Hallenstadion Zürich, seine Möglichkeiten ein breites Publikum zu unterhalten kennen keine Grenzen.Sein grosses musikalisches Spektrum begeistert als Resident DJ in der Cinchona Bar. Gute Stimmung ist garantiert. DJ Oliver H versteht sich nicht nur als DJ sondern auch als Dienstleister am Gast. Das Wohl und die Gute Laune des Gaste stehen immer im Vordergrund.',4
'Donnerstag, 29.03.2018\nBar ab 18:00, Club ab 23:00\n4 Jahre Heile Welt - Die Grosse Sause\nHeile Welt, Neufrankengasse 22, 8004 Zürich\nDJs: Allstar-Team feat. Nina Vagina (Love me Tinder), Jermaine (Back in the days), Roughy (Bubblegum), DJ ScottVega (Tramp Stamp), Bro\'Kapella (Helden der Nacht), Guru Bambi (Huere schlimm weg eimal)\nSound: All-Styles\n\nFeste soll man feiern wie sie fallen. Höchste Zeit also am Gründonnerstag die Kerze auszublasen. Seit nun mehr 4 Jahren begeistert die Welt an der Neufrankengasse 22 durch seine handverlesene Auswahl an Bier oder Cocktails an der Bar, seine Retro-Partys oder auch nur durch ehrliche Gastfreundschaft.\n\nAm 29.03. steht das Fest der Feste an - mittlerweile schon fast ein Strassenfest! Bereits um 18:00 öffnen wir die Bar, vor der Hütte Food-Truck, die grosse Tombola startet und reitet ganz vielleicht den Rodeo-Bullen müde. Durch die Nacht geht\'s mit dem Heile Welt Allstar-DJ Team und den Label-Residents. Gespielt wird das Beste aus Allem und sicherlich haben wir auch noch die eine odere andere Überraschung!\n\nWarm anziehen, es wird gebechert!',4
'DJ Bazooka \nDJ Crypt (Snowgoons, DE) \nDJ JESAYA \nDJ JERMAINE \nDJ Beft \n\n... more tba ...',4
'HIT MACHINE – FROM THE 90s TILL NOW\nHosted by Love N Peace Entertainment\n∙ ENTRY: CHF 10.00 – like back in the days!\n-----------------------------------------------------\nFrüher nannte man es Jukebox, heute nennen wir es Hit Machine! Und diese Jukebox der modernen Art steht im Hiltl Club, mitten im Herzen von Zürich, und produziert jeden Freitagabend Hit für Hit am Laufmeter. Wem es bisher entgangen ist: Die freitägliche Sause ist der ideale Startschuss ins Wochenende! Allerfeinster Sound aus den Sparten 90`s `till now donnert aus den Boxen und lässt es schon innert kürzester Zeit ordentlich im Oberstübchen klingeln. So lässt es sich feiern! Die Master of Desaster an den Turntables heissen heute Abend Party Hard-Mann DJ Swissivory und DJ Engels Rodriguez. Zu den saftigen Beats der beiden Tausendsassa kann man von der ersten Sekunde an nach der langen Arbeitswoche so richtig Dampf ablassen. \n-----------------------------------------------------\nLounge- und Tischreservation*:\n∙ hiltl.ch/lounge\n∙ club@hiltl.ch\n∙ 044 227 70 25\n-----------------------------------------------------\n∙ Facebook: Hiltl Club\n∙ Instagram: hiltlclub\n∙ Snapchat: hiltlclub\n-----------------------------------------------------\n*Das sind deine Vorteile einer Lounge im Hiltl Club:\n\n∙ Wunsch-Lounge selbst aussuchen (online) 🔎\n∙ separater, bevorzugter und schneller Einlass (kein langes Anstehen in der Schlange) 🐍\n∙ eigener Service (keine Warterei vor dem Barthresen) 🍸\n∙ Getränke sind bei Vorbestellung schon vorbereitet (reinkommen, Lounge beanspruchen und schon feiern) 🍾\n∙ Mitbringsel wie Handtaschen können abgestellt werden 👜\n∙ gemütliche Atmosphäre im Kreise der eigenen Freunde 👯\n∙ Sitzplätze (falls mal die Tanzbeine eine Pause brauchen) 🐒\n∙ «privater» Partybereich 💃🎶\n\nWir kommunizieren ausserdem immer, dass man sich frühzeitig Gedanken machen sollte, wenn man eine Lounge oder einen Tisch reservieren will. Die Nachfragen sind immer sehr gross und Wartelisteplätze keine Garantie. First come, first served! ☝️\n\nEntweder online auf hiltl.ch/lounge … 💻\n… per Mail an club@hiltl.ch ✉️\n… oder Telefon 044 227 70 25 📞\n\nWir beraten dich auch gerne – nimm einfach Kontakt mit uns auf!',4
'Yapacc Live (Pfand / Perlon / Berlin)\nDon Ramon\nPasci\nRumlaut\n\nDas aus Bern stammende Erfolgslabel Abflug Berlin hat über die letzten vier Jahre die ganze Schweiz im Flug erobert. Von Bern über Luzern bis hin nach Zürich landeten die Labelbetreiber gerade 2017 auch in der renommierten Club-Institution Nordstern Basel und eroberten damit auch die Rhein-Stadt.\n\nZurück im Supermarket mit einem groovigen sexy Line Up, das die Herzen der elektronischen Musikliebhaber höher schlagen lässt. YAPACC Live ein Urgestein der Berliner Undergroundszene wird euch mit einem speziellen Live Set überraschen. Der Junge hat auf Perlon releast und gründete vor einigen Jahren sein Label PFAND. Abgerundet wird der Abend von den Groovebabas der Frieda\'s Büxe DON RAMON und PASCI wie auch von den les enfants terribles Jungs RUMLAUT. \n\nFreuet EUCH auf eine GROOVIGE NACHT.\n\nAn diesem Abend feiert Lolo noch seinen Geburtstag nach - so kommet in Scharen und stosset mit ihm auf ein neues Lebensjahr an. \n\nLOVE',4
'Samstag, 24.03.2018 ab 23:00\nHELDEN DER NACHT – 6 Jahre jubeln!\nHeile Welt, Neufrankengasse 22, 8004 Zürich\nDJs: Bro\'Kapella - all night long!\nSound: Deep, Tech House\n\nWir sind Tiere – hungrig, frei und wild. Wir fliegen im Schatten der Lichter zum Takt der Musik. Wir sind überall, also nehmt euch in Acht:\nWir sind die Helden der Nacht.\n\nDie Heile Welt lädt ein zur grossen Geburi-Eskalation, denn bereits seit sechs Jahren krawallballert das \"Helden der Nacht\"-Label durch die Limmatstadt. Zum Kerzen ausblasen, Händeschütteln und Crowd durchknallen lassen kommt hoher Besuch:\nDer Super- und auch Spiderman am fliegenden Trapez, die Zelada samt Busenkollegin tanzt in deiner Lounge und Leonardo, Donatello, Raphael und Michelangelo zeigen Dir mit Katanas, Bō, Sai und Nunchaku wie man Champagnerflaschenkorken knallt - typisch heldisch eben.\n\nMusikalischen Support gibt\'s von BRO\'KAPELLA - logo eigentlich!',4
'LEMONADE Vol. 1 – Perle\n\nLemonade feiert Premiere in Zürich! Der kleine Bruder ist noch nicht ganz so gut erzogen wie sein grosses Vorbild, daher wird es etwas härter, rauchiger und schweisstreibender als in der Gallus Stadt. Die zitronige Frische wird dabei aber keinesfalls untergehen. \nUnsere DJs kennen keine Genre-Grenzen und spielen von Grime, Trap, Soul, House und Future Beats alles was Spass macht. On Top wird das ganzen vom Energielevel kaum zu übertreffenden Supreme Team begleitet und somit die Bude definitiv zum glühen gebracht. Wir freuen uns!\n\nMusic:\nDJ CNG\nP-Noir\nJohn D\n\nHosted by:\nJaphna Gold & King James aka The Supreme Team\n\nDoors: 11pm\nAge: 20+\nEntry: 20.-',4
'Wenn die vier Herren die Bühne betreten, kann man den Blues schon spüren. Sie überzeugen mit starker Bühnenpräsenz, coolen Rhythmen und super blusiger Aura. Wir freuen uns auf ein Konzert mit viel Herz für die Musik.\n\nEintritt ab 18.00 Uhr und wie immer für alle frei!',4
'∙ SWAY w/ Wankelmut\n∙ Chris Bourne, Mike Paletta, Cosidee\n∙ Pre-Sale: http://bit.ly/2oFInZq\n__________________________________\n\nLounge Reservation:\n- www.haerterei-club.ch\n- info@haerterei-club.ch\t\n- 044 444 26 26\n__________________________________\n\nSway away with Wankelmut!\n \nJuhei Frühling! Noch nicht lange, aber doch schon 8 Tage. „Endlich, endlich“ geht da einem durch den Kopf. Und was passt besser zur Frühlingsfreude als ein Set von Wankelmut, dem Mann also, der die Sonne in den House gebracht hat? 2012 war das und mit seinem „One Day/Reckoning Song“, der weit mehr als nur ein Song war sondern der Startschuss zu einer ganzen Clubmusik-Ära. Das von Asaf Avidan komponierte und gesungene Lied wurde in der Überarbeitung von Wankelmut zu einem internationalen Hit, der auch seinem ursprünglichen Schöpfer zu einem Karriereschub verholfen hat – win-win, sozusagen. Ein Jahr später hat Wankelmut mit „My Head Is a Jungle“ nachgelegt und all jene, die bereits versucht waren ihn als One Hit Wonder abzutun, zum Schweigen gebracht. Heute ist Wankelmut eine renommierte Grösse im Europäischen Clubmusikzirkus, eine die nicht nur auf einen reichen Fundus an Erfahrung zugreifen kann, sondern die auch weiss, wie man eine Crowd verzaubert. Und auch wie man eine Crowd in den Frühling hineingleiten lässt. Neben dem deutschen Gast musizieren heute Nacht  Chris Bourne, Mike Paletta und Cosidee \n__________________________\n\n⚙️ Facebook: haertereiclub\n⚙️ Instagram: haertereiclub\n⚙️ Snapchat: haertereiclubzh',4
'Support: Kamikaze Girls & Catalyst\n\nWer sich einen Bandnamen aus 48 Zeichen zusammenbastelt, macht von Anfang an klar, dass Kürze und Einfachheit nicht so weit oben auf der Prioritäten-Liste stehen. Auf den ersten Platten beweisen The World Is A Beautiful Place And I Am No Longer Afraid To Die durch exzessive, ausufernde Post-Rock-Songs mit Emo-Touch, dass ihre Musik nichts für nebenbei ist. Auf die Songs der Band aus Connecticut muss man sich einlassen, man muss sie auf sich wirken lassen. Dass sie aber auch durchaus schlagkräftig sein können, stellt die aktuell sechsköpfige Band auf ihrer neusten Platte \"Always Foreign\" klar. The World Is A … schaffen auf ihrem dritten Album den perfekten Spagat zwischen vorwärtspeitschenden Indie-Tracks und epischen, aufbauenden Post-Rock-Hymnen. Am 27. März besucht uns die Band mit dem ellenlangen Namen für eine Show im Dynamo Zürich.\n\nwww.facebook.com/twiabp  \nwww.facebook.com/kamikazegirlsuk\nwww.Catalyst-official.com\n\nTickets: Starticket\nhttps://www.starticket.ch/de/tickets/the-world-is-20180327-2000-dynamo-werk-21-zurich',4
'Für LOUNGE / TISCH Reservation gehe auf: www.sihlpostclub.ch oder E-Mail an: lounge@sihlpostclub.ch oder Tel.: 044 291 93 93\n\nDJ SHADE\nDJ MWP\n\nMusic: HipHop - R&B - Club Music - Partytunes - Blackmusic\n____________________________________________________________\n\nDein Freitag im Herzen Zürichs!\n\nUnd schon gehen wir wieder dem Ende des Monats entgegen. Eine wirkliche Rolle spielen tut es ja eigentlich nicht. Was vor allem zählt ist die schönste Zeit der Woche und eines jeden Monats, das Wochenende! Deswegen liegt uns euer Start an den Freitagen besonders am Herzen. An der FRIDAYZ vom 23. März 2018 bieten wir hier Lokalmatador DJ Mwp und Luzerner Überflieger, DJ Shade auf. Sie versorgen deine Ohren, deine Hüften und dein Tanzbein mit dem nötigen Tonmaterial, sodass du den Alltag vergisst und in bester Atmosphäre deine Freizeit geniessen kannst. Die FRIDAYZ bei uns im Sihlpost Club ist ohnehin eine Art Geheimtipp, der sich aber nicht ohne Grund zu diesem entwickelt hat. Angesagte Urban Beats DJs aus der ganzen Schweiz legen hier Woche für Woche auf, der Club liegt gut zugänglich in der Europaallee direkt neben dem HB und das Mindestalter ist 25 Jahre. Das Wochenende auf bestem Level starten? Geht klar - an deinem Freitag im Herzen Zürichs!',4
'Wir tanzen zum vorletzten mal in Bern die ganze Nacht zu den Songs von:\n\nThe Strokes, The Kooks, alt-J, The War on Drugs, The Black Keys, The XX, Faber, Arctic Monkeys, Foals, The Neighbourhood, Babyshambles, The Lumineers, Phoenix, Crimer, Bloc Party, Kasabian, Future Islands, Arcade Fire, Blur, Von Wegen Lisbeth, Franz Ferdinand, The Libertines, The Wombats, Cage the Elephant, The Smiths & co\n\n15 chf',4
'Alles Bässtens\nZunami (Reclaim the Bass/Winti) & new.com (Dubexmachina, Comfortnoise/Züri)\nFoundation Dubstep, Bass Music & Future Dancehall\n\nMach Platz für eine Nacht mit dem heissesten Scheiss der Bassmusik, gehostet von Miss Zunami und Mister new.com, die musikalisch eine ziemlich dicke Welle abreiten. Mister new.com ist eigentlicher Dubstep-Don der Schweiz: Als Gründer der Club-Nacht Dubexmachina spielte er schon in ziemlich allen wichtigen Läden der Schweiz war dabei mit Namen wie Kode9 oder Mala unterwegs. Er hat mit seiner Crew Comfortnoise Ploy live schon einige Bassnächte bei uns performt und diverse wunderbare DJ-Sets hingelegt.\n\n\nIn den letzen etwa 20 Jahren hat der Mann ein eng vermaschtes Netzwerk aus Projekten gespinnt, worin er selbst als Promoter, Radio-Host, Schreiberling und Plattenladen-Mitbetreiber unterwegs war und ist. Auf seinem Podcast Comfortnoise steht schon bald das 80ste Release an, er mischt bei der Rave-Reihe BOLD mit und hat auch beim Magazin zweikommasieben einiges zu vermelden. «Advanced Dubwise Electronic Music» sei das, was ihn antreibe – fette Sounds, wie immer bei ihm. Darauf freuen wir uns.\n\nMiss Zunami ist eine unserer geliebten Residents (mit eigenem Mix auf KF-Radio) und hat das Kraftfeld schon zu unterschiedlichsten Club- und Barnächten bespasst - oft als Opener für Madame Marcelle oder all night long mit Kaboom-Resident P-Tess. Auch ausserhalb der Homebase Winti fühlt man ihren Style voll, drum beglückt sie des Öfteren Clubs wie das Umbo (ZH) oder die Kegelbahn (LU) mit ihren Basswellen, die total smooth auf die Magengegend zielen. Das alles kommt stets strictly Vinyl, pretty dark und damn deep, ist ja klar.\n\nZunamis Liebe zum Bass wächst aus ihrer Beziehung zum frühen Techno. Heute diggt sie gerne in Great Britain, Berlin oder Biel nach dem freshesten Sound aus Dubstep, Trap, Electro und Dancehall. Zu hören gibts das in ihren Mixes für Bassmusik oder Comfortnoise und jetzt endlich mal wieder ausgedehnt bei uns. Alles Bässtens all night long also. Mit Foundation Dubstep, Bass Music & Future Dancehall.',4
